"Case ID","Entity ID","Entity Name","Sector Name","ISIC Code","ISIC Description","Group ID","Client Group Name","Country of Domicile","Case Status","Ageing","Cancellation Reason","CRA Status","Created On","Modified On","Entity Classification","Review Type","Review Subtype","Maker PSID","Maker Name","Climate Risk Grading Status","Physical Risk BRAG","Transition Risk BRAG","Advisor PSID","Advisor Name","Date of submission to Climate Risk Advisor","Date of Rejection by Climate Risk Advisor","Approver Approved On","Approver Name","Approver PSID","Approver Rejected On","Assessment Type","Date of submission to RM","RM Rejected On","RM Recommended On","RM PSID","RM Name","RM Approved On","Primary Booking Location Country","Questionnaire Version","Case Assessment Review Reason","Current Aassignee Name","Current Assignee PSID","Checker Name","Checker PSID","CA Name","CA PSID","Case Initiator Name","Case Initiator Role","Case Initiator PSID","Date of submission to Checker","Date of Rejection by Checker","Total no. of days at initiation before acceptance by Maker","Total no. of days with Maker Team","Total no. of days with Checker Team","Total no. of days with Climate Risk Advisor Team","Total no. of days with RM","Total no. of days with Climate Risk Approver","Total Turnaround Time (TAT) for Case","Total no. of rejections by Checker","Total no. of rejections by Climate Risk Advisor","Total no. of rejections by RM","Total no. of rejections by Climate Risk Approver"
"10074","11166241","UNIQUE TIMEPIECES WATCHES HOLDINGS LIMITED","Consumer Durables & Apparel","","","990002291","EARLY LIGHT","HONG KONG","Approved","","","Completed","31/10/2021 08:00:00","03/07/2022 19:50:00","","","","","","Black","","","","","","","","","","","New","","","","","","","HK","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10075","11174820","CAPSTONE CORPORATION LTD","Trading Companies & Distributors","","","990057732","TOYOTA GROUP","JAPAN","Approved","","","Completed","31/10/2021 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","JP","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10076","11288997","VANTAGE DRAGON LIMITED","Other Materials","","","990001920","LEE & MAN GROUP","HONG KONG","Approved","","","Completed","30/06/2022 08:00:00","03/07/2022 19:50:00","","","","","","Amber","","","","","","","","","","","New","","","","","","","HK","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10077","11300720","EXPRESS LUCK (SHENZHEN) IND.LTD.","Consumer Durables & Apparel","","","990012932","EXPRESS LUCK","HONG KONG","Approved","","","Completed","30/04/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","HK","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10078","13826278","BORSODCHEM ZARTKORUEN MUKODO RESZVENYTARSASAG","Other Materials","","","990148991","WANHUA CHEMICAL GROUP CO.LTD","CHINA","Approved","","","Completed","31/05/2022 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10079","11247122","E. LITE (CHOI'S) HOLDINGS LIMITED","CRE","","","990002291","EARLY LIGHT","HONG KONG","Approved","","","Completed","31/10/2021 08:00:00","03/07/2022 19:50:00","","","","","","Black","","","","","","","","","","","New","","","","","","","HK","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10080","12109103","SEVEN CIRCLE (BANGLADESH) LTD","Building Products, Construction & Engineering","","","990033690","SHUN SHING GROUP","HONG KONG","Approved","","","Completed","31/01/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","HK","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10081","13631100","LNAME13631100","T & S - Bulker Water Transport","","","990320631","GRP NAME 990320631","JAPAN","Approved","","","Completed","31/01/2022 08:00:00","03/07/2022 19:50:00","","","","","","Amber","","","","","","","","","","","New","","","","","","","JP","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10082","13625404","LNAME13625404","T & S - Container Water Transport","","","990320631","GRP NAME 990320631","JAPAN","Approved","","","Completed","31/01/2022 08:00:00","03/07/2022 19:50:00","","","","","","Amber","","","","","","","","","","","New","","","","","","","JP","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10083","11247207","LNAME11247207","Commodity Traders","","","990059870","CNACC","CHINA","Approved","","","Completed","31/10/2021 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10084","13607125","LNAME13607125","CRE","","","990144291","GRP NAME 990144291","CHINA","Approved","","","Completed","31/05/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10085","13823617","L NAME 13823617","Automobiles & Components","","","990049419","GRP NAME 990049419","INDIA","Approved","","","Completed","30/06/2022 08:00:00","03/07/2022 19:50:00","","","","","","Amber","","","","","","","","","","","New","","","","","","","IN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10086","11273952","LNAME11273952","Commodity Traders","","","990032657","GRP NAME 990032657","UNITED STATES OF AMERICA","Approved","","","Completed","31/03/2022 08:00:00","03/07/2022 19:50:00","","","","","","Amber","","","","","","","","","","","New","","","","","","","GB","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10087","13540150","HONG KONG HANG TONG CO., LIMITED","Building Products, Construction & Engineering","","","990050154","CCCC Group","CHINA","Approved","","","Completed","30/09/2021 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10088","13504153","LNAME13504153","T & S - Bulker Water Transport","","","990256451","GRP NAME 990256451","KOREA, REPUBLIC OF","Approved","","","Completed","31/12/2021 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","KR","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10089","13558873","LEI SHING HONG FINANCIAL LEASE (CHINA) CO., LTD.","Other Capital Goods","","","990001880","TAN SRI CK LAU","HONG KONG","Approved","","","Completed","31/03/2022 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","HK","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10090","13737287","PHLXU HJENC VCOXXEGP NOZOXEC","Consumer Durables & Apparel","","","990000344","XOEH HQSOX","HONG KONG","Approved","","","Completed","30/09/2021 08:00:00","03/07/2022 19:50:00","","","","","","Amber","","","","","","","","","","","New","","","","","","","HK","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10091","13630656","KING METORE INTERNATIONAL PTE. LTD.","Commodity Traders","","","990067026","WUCHAN ZHONGDA GROUP CO.LTD.","CHINA","Approved","","","Completed","30/04/2022 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10092","13783528","GOLDEN DRAGON PRECISE COPPER TUBE GROUP INC.","Other Materials","","","990049610","Chongqing Wanzhou Economic Development Group","CHINA","Approved","","","Completed","31/01/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10093","11004276","LNAME11004276","Transportation and Storage","","","990000344","GRP NAME 990000344","SINGAPORE","Approved","","","Completed","30/11/2021 08:00:00","03/07/2022 19:50:00","","","","","","Amber","","","","","","","","","","","New","","","","","","","SG","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10094","13673237","LNAME13673237","CRE","","","990002206","GRP NAME 990002206","HONG KONG","Approved","","","Completed","31/01/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","HK","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10095","13784772","NANJING SHENGHUI SIC AND TECH CO.,LTD","Automobiles & Components","","","990342901","NANJING SHENGHUI SIC AND TECH CO.LTD","CHINA","Approved","","","Completed","15/10/2021 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10096","11160404","PAKUAATA NNOOWN WMAMNOU","Metal & Mining Producers","","","990035690","OJKQDUV HVZEG","NEPAL","Approved","","","Completed","15/03/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","NP","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10097","11156335","LNAME11156335","Transportation and Storage","","","990150291","GRP NAME 990150291","MALAYSIA","Approved","","","Completed","31/10/2021 08:00:00","03/07/2022 19:50:00","","","","","","Amber","","","","","","","","","","","New","","","","","","","MY","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10098","11276681","LNAME11276681","Agri Producers","","","990063793","GRP NAME 990063793","CHINA","Approved","","","Completed","30/11/2021 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10099","11237982","LNAME11237982","Automobiles & Components","","","990060599","GRP NAME 990060599","TAIWAN","Approved","","","Completed","30/09/2021 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","TW","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10100","13598936","LNAME13598936","CRE","","","990002331","GRP NAME 990002331","HONG KONG","Approved","","","Completed","31/10/2021 08:00:00","03/07/2022 19:50:00","","","","","","Black","","","","","","","","","","","New","","","","","","","HK","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10101","11084122","L NAME 11084122","Agri Producers","","","990024451","GRP NAME 990024451","INDONESIA","Approved","","","Completed","31/10/2021 08:00:00","03/07/2022 19:50:00","","","","","","Black","","","","","","","","","","","New","","","","","","","ID","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10102","13289554","L NAME 13289554","CRE","","","990055992","GRP NAME 990055992","JERSEY","Approved","","","Completed","30/11/2021 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","MY","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10103","12799730","INDORAMA ELEME FERTILIZER & CHEMICALS LIMITED","Agri Producers","","","990012470","INDORAMA CORPORATION PTE LTD","SINGAPORE","Approved","","","Completed","28/02/2022 08:00:00","03/07/2022 19:50:00","","","","","","Black","","","","","","","","","","","New","","","","","","","SG","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10104","11185408","TATA SONS PRIVATE LIMITED","Financial and Holding Companies","","","990059091","TATA GROUP INDIA","INDIA","Approved","","","Completed","30/06/2022 08:00:00","03/07/2022 19:50:00","","","","","","Amber","","","","","","","","","","","New","","","","","","","IN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10105","13771547","Perpetual (Asia) Limited as trustee of Straits Capitol Trust","Consumer Services","","","990000303","SPH GROUP","SINGAPORE","Approved","","","Completed","31/05/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","SG","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10106","13642756","IQKVW AWEALZLGGAG","CRE","","","990345796","ZYOJYSNKBYS","INDIA","Approved","","","Completed","31/01/2022 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","IN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10107","13763198","LNAME13763198","T & S - Aviation","","","990000194","GRP NAME 990000194","SINGAPORE","Approved","","","Completed","31/01/2022 08:00:00","03/07/2022 19:50:00","","","","","","Amber","","","","","","","","","","","New","","","","","","","SG","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10108","11165311","KISAN INTERNATIONAL TRADING FZE","Commercial  & Professional Services","","","990019331","IFFCO GROUP","INDIA","Approved","","","Completed","27/02/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","IN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10109","11175854","C.J.SHAH & CO.","Commodity Traders","","","990034115","C J SHAH GROUP","INDIA","Approved","","","Completed","28/02/2022 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","IN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10110","11301461","OFFSHORE INFRASTRUCTURES LIMITED","Building Products, Construction & Engineering","","","990066273","OFFSHORE INFRASTRUCTURE","INDIA","Approved","","","Completed","28/02/2022 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","IN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10111","13723846","LNAME13723846","Consumer Services","","","990026172","GRP NAME 990026172","INDIA","Approved","","","Completed","30/04/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","IN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10112","11312934","G R INFRAPROJECTS LIMITED","Building Products, Construction & Engineering","","","990067703","G R INFRAPROJECTS","INDIA","Approved","","","Completed","31/01/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","IN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10113","11530345","ABUL KHAIR STEEL MELTING LIMITED","Metal & Mining Producers","","","990030495","ABUL KHAIR GROUP","BANGLADESH","Approved","","","Completed","30/09/2021 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","BD","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10114","11780848","QUEST GLOBAL SERVICES PTE. LTD.","Commercial  & Professional Services","","","990116611","QUEST GLOBAL GROUP","INDIA","Approved","","","Completed","31/01/2022 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","IN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10115","13821361","LNAME13821361","CRE","","","990082036","GRP NAME 990082036","UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND","Approved","","","Completed","30/04/2022 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","SG","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10116","12353786","L NAME 12353786","Consumer Services","","","990144651","GRP NAME 990144651","BANGLADESH","Approved","","","Completed","30/11/2021 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","BD","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
